symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,size_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,bos_extension_atr,bos_candles_ago,overhead_atr,underfoot_atr,buy_pressure,accel_ratio,absorption,signals,score_tags,premium,knn_score,swing_trend
METAUSDT,638,647,1776165300,1776174300,LONG,TRAIL,639.915,643.5390197,650.78705911,636.2909803,3.3227630682826517,2.7930349876102367,0.5297280806724146,17,4.74,71.79,0.4749536178107673,0.0024889768108601663,2.9393433371364046,base,adaptive disabled,1.25,1.5,88.5,90,90,90,80,OFF,bullish,bullish,FVG,2.459,1,-1.0,6.934,0.4192,2.683,1.907,BOS bullish | Vol 4.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,range
CRCLUSDT,640,647,1776167100,1776174300,LONG,TP2,102.27,103.80405,106.87215,100.73595,3.0000000000000187,2.866666666666685,0.1333333333333339,15,1.37,60.76,0.31713900134952705,0.00512260406831068,1.2465419704777392,base,adaptive disabled,1.25,1.0,78.1,90,98,50,80,OFF,bullish,bullish,FVG,0.29,3,-1.0,26.235,0.1368,0.284,1.303,BOS bullish | Vol 1.4x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.45,range
GOOGLUSDT,647,649,1776173400,1776176100,LONG,TRAIL,324.675,326.21200643,329.2860193,323.13799357,4.0771719383526435,3.232217763372397,0.844954174980246,17,9.74,71.18,0.3938506588579801,0.004173244466444612,4.3681753692656615,base,adaptive disabled,1.25,2.0,86.5,90,80,90,80,OPEN,bullish,bullish,FVG,1.49,2,-1.0,8.835,0.4371,2.057,2.4,BOS bullish | Vol 9.7x | FVG | ChoCH | Engulfing | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bull
AMZNUSDT,649,658,1776175200,1776184200,LONG,TRAIL,245.085,248.761275,256.113825,241.408725,1.3022489798505172,1.168915646517184,0.1333333333333332,14,2.02,69.16,0.3294232649071376,0.009752895188937112,8.46202984714767,base,adaptive disabled,1.15,1.0,80.3,90,79,70,80,OPEN,bullish,bullish,FVG,3.687,8,-1.0,6.669,-0.0339,0.0,1.397,BOS bullish | Vol 2.0x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.65,bull
TSLAUSDT,651,657,1776177000,1776183300,LONG,TRAIL,360.825,366.237375,377.062125,355.412625,1.0431999591564043,0.9098666258230709,0.13333333333333341,14,1.79,70.7,0.4014300306435136,0.0073576238336435645,4.794762789918559,base,adaptive disabled,1.25,1.0,80.5,90,80,70,80,OPEN,bullish,bullish,FVG,1.805,2,2.506,8.178,0.0518,9.342,1.349,BOS bullish | Vol 1.8x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,bear
XAUUSDT,651,653,1776177000,1776179700,LONG,TRAIL,4767.4,4794.01360781,4847.24082344,4740.78639219,0.9277755899836574,0.5695077418936523,0.3582678480900051,17,2.37,61.72,0.18672199170124198,0.0030813638259727847,2.1001695448166378,base,adaptive disabled,1.25,1.0,84.9,90,72,90,80,OPEN,bullish,bullish,FVG,0.652,4,0.297,3.951,-0.0753,0.0,1.24,BOS bullish | Vol 2.4x | FVG | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.4,range
XAGUSDT,653,688,1776178800,1776211200,LONG,TRAIL,78.545,79.723175,82.079525,77.366825,1.016865473388045,0.8835321400547111,0.1333333333333338,16,1.47,63.53,0.2576687116564435,0.00515652502278987,1.6541702562713174,base,adaptive disabled,1.25,1.0,82.5,90,90,70,80,MIDDAY,bullish,bullish,FVG,1.524,5,-1.0,7.995,0.078,0.0,1.045,BOS bullish | Vol 1.5x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,range
AMZNUSDT,689,729,1776211200,1776248100,LONG,SL,249.165,252.2,252.56389524,248.03203492,-1.5026941518797736,-2.162462941929336,0.6597687900495626,16,2.41,61.54,0.3291139240506189,0.001443722811742568,0.6159630712067082,base,adaptive disabled,1.15,1.5,82.3,90,89,70,80,OFF,bullish,bullish,FVG,1.288,4,7.072,24.727,0.2878,1.167,1.676,BOS bullish | Vol 2.4x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.725,range
TSLAUSDT,689,691,1776211200,1776213900,LONG,TRAIL,365.11,366.92443823,370.55331468,363.29556177,1.1883691796634548,0.7859195465337576,0.40244963312969717,16,3.13,69.56,0.2531249999999971,0.0024670058293312035,0.9025294126027742,base,adaptive disabled,1.25,1.0,88.5,90,90,90,80,OFF,bullish,bullish,FVG,1.176,1,1.829,16.041,0.1869,0.0,1.487,BOS bullish | Vol 3.1x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,range
EWYUSDT,690,709,1776212100,1776230100,LONG,SL,146.465,147.68480569,150.12441706,145.24519431,-1.094436606538531,-1.3345814118968304,0.2401448053582996,16,1.94,62.14,0.16867469879518177,0.007384535872720405,3.08357119371098,base,adaptive disabled,1.15,1.0,76.5,90,60,70,80,OFF,bullish,bullish,FVG,0.532,3,-1.0,10.136,-0.2992,1.27,0.842,BOS bullish | Vol 1.9x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.525,range
MSTRUSDT,690,717,1776212100,1776237300,LONG,SL,138.825,141.09,143.66,136.742625,-1.516297496848554,-1.7162974968485554,0.20000000000000145,17,4.85,62.92,0.41453831041257977,0.004075764772619685,0.7876981501533856,base,adaptive disabled,1.15,1.5,88.5,90,90,90,80,OFF,bullish,bullish,FVG,1.568,1,8.565,5.899,0.0845,1.89,8.535,BOS bullish | Vol 4.8x | FVG | ChoCH | Discount | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Discount+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.575,range
MSFTUSDT,694,743,1776215700,1776260700,LONG,TRAIL,395.98,399.53679702,406.65039105,392.42320298,2.413893194079592,2.191232188813682,0.22266100526590993,17,1.84,67.45,0.5197255574614084,0.0013378500760775026,0.7023177759378242,base,adaptive disabled,1.15,1.0,76.5,90,90,50,80,OFF,bullish,bullish,FVG,0.715,1,-1.0,11.127,0.3651,1.164,2.089,BOS bullish | Vol 1.8x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0.675,range
XAGUSDT,695,724,1776216600,1776243600,LONG,SL,80.165,81.19266374,83.24799121,79.13733626,-1.2796014385016652,-1.4356155059046842,0.15601406740301912,17,2.05,65.91,0.21452145214521431,0.007430684412900228,2.563263049218422,base,adaptive disabled,1.25,1.0,85.5,90,75,90,80,OFF,bullish,bullish,FVG,1.787,2,-1.0,10.689,0.2172,0.0,1.77,BOS bullish | Vol 2.0x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,bull
NVDAUSDT,723,734,1776241800,1776252600,LONG,TRAIL,195.8,196.66422809,198.39268426,194.93577191,1.0365676456969095,0.5834465257851571,0.45312111991175236,17,4.39,67.86,0.20689655172415145,0.0017333696481577857,2.259851789293075,base,adaptive disabled,1.25,1.0,85.3,90,74,90,80,OFF,bullish,bullish,FVG,1.583,2,0.144,35.979,0.0756,0.0,3.268,BOS bullish | Vol 4.4x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.7,bear
EWYUSDT,785,788,1776297600,1776301200,LONG,TP2,144.91,146.47,146.63,143.82931702,2.3873791368491655,1.9851057522900808,0.4022733845590847,16,10.3,69.71,0.43396226415094946,0.003252800219011799,1.268416258376697,base,adaptive disabled,1.25,1.5,90.5,90,100,90,80,OFF,bullish,bullish,FVG,3.174,4,4.605,0.716,0.3601,1.875,4.138,BOS bullish | Vol 10.3x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.4,bear
GOOGLUSDT,785,789,1776297600,1776302100,LONG,TRAIL,337.145,338.49358,341.19074,335.79642,2.1651656041232856,1.4151656041232692,0.7500000000000167,15,2.93,68.26,0.4104803493449633,0.0010951504601542875,0.6788310407832199,base,adaptive disabled,1.25,1.5,88.5,90,90,90,80,OFF,bullish,bullish,FVG,1.428,1,-1.0,15.927,-0.2231,1.161,1.756,BOS bullish | Vol 2.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,range
SPYUSDT,785,847,1776297600,1776354300,LONG,TRAIL,698.06,700.85224,706.43672,695.26776,0.9998331731643039,0.49983317316430254,0.5000000000000013,16,1.49,68.54,0.2710706150341608,0.0011630086890888744,2.1213278488984386,base,adaptive disabled,1.15,1.0,80.9,90,82,70,80,OFF,bullish,bullish,FVG,1.435,2,-1.0,17.992,0.4443,0.0,0.638,BOS bullish | Vol 1.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0.75,range
MSFTUSDT,786,839,1776298500,1776347100,LONG,TRAIL,416.96,423.2144,435.7232,410.7056,0.6983194613819779,0.564986128048644,0.13333333333333386,16,4.49,65.02,0.18409425625920417,0.00702401116616301,2.079307991218105,base,adaptive disabled,1.15,1.0,84.9,90,72,90,80,OFF,bullish,bullish,FVG,1.455,6,-1.0,17.712,0.2336,0.0,1.785,BOS bullish | Vol 4.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.625,range
XAGUSDT,786,806,1776298500,1776317400,LONG,TRAIL,79.7,80.65702112,82.57106336,78.74297888,1.0513029797529359,0.884744482067954,0.1665584976849819,20,6.05,63.63,0.1658291457286404,0.0031728952505031206,1.0426927016978706,base,adaptive disabled,1.25,1.0,86.3,90,79,90,80,OFF,bullish,bullish,FVG,1.495,3,3.865,7.988,-0.0599,0.0,4.696,BOS bullish | Vol 6.0x | FVG | MACD_Div | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 20 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bear
AAPLUSDT,791,829,1776303000,1776338100,LONG,TRAIL,266.945,268.01278,270.14834,265.87722,1.731363928539821,1.2313639285398073,0.5000000000000138,16,13.27,65.72,0.3273542600896916,0.0011229440971570724,0.6946845564764195,base,adaptive disabled,1.15,1.0,82.3,90,89,70,80,OFF,bullish,bullish,FVG,0.255,7,-1.0,26.224,0.0223,0.197,8.021,BOS bullish | Vol 13.3x | FVG | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0.6,bull
METAUSDT,809,812,1776319200,1776322800,LONG,TRAIL,673.33,676.02332,681.40996,670.63668,1.3729784386922523,0.8729784386922681,0.49999999999998423,16,3.9,63.97,0.3117117117117175,0.0011235448368648127,1.2666844490815292,base,adaptive disabled,1.25,1.0,83.9,90,97,70,80,OFF,bullish,bullish,FVG,0.824,2,3.298,9.959,0.0341,2.604,5.637,BOS bullish | Vol 3.9x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
NVDAUSDT,809,826,1776319200,1776335400,LONG,SL,199.505,200.30302,201.89906,198.70698,-2.3245031452845426,-2.8245031452845373,0.49999999999999484,18,14.5,70.71,0.286956521739124,0.0016511792342071348,1.4936417245442213,base,adaptive disabled,1.25,1.0,89.3,90,94,90,80,OFF,bullish,bullish,FVG,1.929,2,2.186,17.618,0.095,0.0,20.0,BOS bullish | Vol 14.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,bull
TSLAUSDT,815,838,1776324600,1776346200,LONG,SL,397.105,400.56505336,407.48516007,393.64494664,-4.042567713464395,-4.386873097240324,0.3443053837759294,14,5.59,69.67,0.4490358126721616,0.002063071072764031,1.1270098810273947,base,adaptive disabled,1.25,1.5,84.5,90,100,70,80,OFF,bullish,bullish,FVG,1.849,3,-1.0,45.295,-0.0611,7.359,9.274,BOS bullish | Vol 5.6x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,range
AAPLUSDT,828,832,1776336300,1776340800,LONG,TRAIL,267.385,268.84547289,271.76641868,265.92452711,1.223700279926359,0.8575380569493902,0.36616222297696877,14,10.75,70.73,0.30000000000001165,0.0035475042806434637,5.262328433194055,base,adaptive disabled,1.15,1.0,79.7,90,76,70,80,OFF,bullish,bullish,FVG,2.379,1,-1.0,23.686,0.0919,0.0,3.309,BOS bullish | Vol 10.8x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.475,range
AMZNUSDT,881,933,1776384000,1776431700,LONG,TRAIL,248.46,252.2,257.244,247.46616,6.6539592096628795,6.153959209662882,0.4999999999999971,18,7.49,53.38,0.24249422632793674,0.0013085840815678328,0.6918511881466435,base,adaptive disabled,1.25,1.0,89.3,90,79,100,80,OFF,bullish,bullish,OB,0.882,3,0.171,6.004,-0.1139,0.0,3.763,BOS bullish | Vol 7.5x | FVG | OB | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,range
METAUSDT,881,883,1776384000,1776386700,LONG,TRAIL,673.88,676.57552,681.96656,671.18448,1.4407449146288078,0.9407449146288055,0.5000000000000023,20,24.72,49.45,0.24615384615384242,0.003532127245890669,1.7624006761720503,base,adaptive disabled,1.25,1.0,85.3,90,89,80,80,OFF,bullish,bullish,OB,0.998,1,0.424,1.611,0.2706,0.0,5.204,BOS bullish | Vol 24.7x | FVG | OB | LiqSweep | ChoCH | BullWick | StrongTrend1h | Zone:OB | 💎PREMIUM | MTF 20 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | 💎Premium+3 | QualityRisk:1.15 | TrendPairRisk:1.25,1,0.5,range
SPYUSDT,881,930,1776384000,1776429000,LONG,TRAIL,700.53,703.33212,708.93636,697.72788,1.167577096335388,0.6675770963353782,0.5000000000000098,16,1.39,53.12,0.1964285714285746,0.000737095363714336,1.173908127551888,base,adaptive disabled,1.25,1.0,81.1,90,83,70,80,OFF,bullish,bullish,FVG,1.179,9,1.492,7.269,0.7799,2.667,0.501,BOS bullish | Vol 1.4x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,range
MSTRUSDT,911,916,1776411000,1776416400,LONG,TRAIL,147.75,149.34,151.93651213,146.35449596,2.3522539127181354,2.1405024655492677,0.21175144716886793,17,2.65,65.21,0.31413612565444826,0.004403825775560424,2.0206679332062225,base,adaptive disabled,1.25,1.0,87.9,90,87,90,80,OFF,bullish,bullish,FVG,2.345,3,3.207,23.8,0.0323,0.0,2.727,BOS bullish | Vol 2.6x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.55,bear
AMZNUSDT,914,931,1776413700,1776429900,LONG,TP2,249.78,252.2,252.77736,248.78088,4.499999999999957,3.7499999999999614,0.7499999999999963,17,2.66,63.1,0.35964912280701883,0.000772774422758519,1.3758696615488957,base,adaptive disabled,1.15,1.5,90.5,90,100,90,80,OFF,bullish,bullish,FVG,1.488,1,10.524,5.84,0.1942,1.0,1.787,BOS bullish | Vol 2.7x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.525,range
TSLAUSDT,914,928,1776413700,1776427200,LONG,TP2,387.355,394.14,394.67,384.38037107,3.688695382922944,3.2980365722456737,0.3906588106772706,15,2.21,63.95,0.5244055068835999,0.0017324896092733803,1.220428680394614,base,adaptive disabled,1.15,1.5,80.0,60,100,90,80,OFF,neutral,bullish,FVG,2.817,9,0.443,6.178,0.4433,0.822,1.559,BOS bullish | Vol 2.2x | FVG | ChoCH | BullWick | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | QualityRisk:1.15,0,0.6,bear
GOOGLUSDT,917,934,1776416400,1776432600,LONG,TRAIL,336.57,339.6,340.60884,335.22372,3.459395575171368,2.7093955751713557,0.7500000000000118,13,7.5,70.96,0.4329268292682688,0.0008103716238897792,1.36114069806695,base,adaptive disabled,1.15,1.5,80.0,60,100,90,80,OFF,neutral,bullish,FVG,4.958,9,1.288,7.261,0.4526,7.875,4.469,BOS bullish | Vol 7.5x | FVG | ChoCH | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | QualityRisk:1.15,0,0.525,range
MSFTUSDT,929,934,1776427200,1776432600,LONG,TRAIL,424.955,429.25764429,437.86293286,420.65235571,0.0,-0.1975320158292709,0.1975320158292709,14,1.58,71.31,0.49767441860464534,0.0037144538468950185,1.9796646083762224,base,adaptive disabled,1.15,1.0,76.5,90,90,50,80,OFF,bullish,bullish,FVG,1.137,1,-1.0,7.353,0.189,0.578,0.926,BOS bullish | Vol 1.6x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.525,bull
NVDAUSDT,931,933,1776429000,1776431700,LONG,TRAIL,199.28,200.45,202.5386345,198.1937885,3.6122130082691717,3.0618229599222286,0.5503900483469428,16,2.09,67.16,0.3553719008264496,0.0017219158031942482,2.0083615615150165,base,adaptive disabled,1.25,1.5,88.5,90,90,90,80,OFF,bullish,bullish,FVG,1.365,2,2.777,7.626,0.1567,0.509,1.168,BOS bullish | Vol 2.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
AAPLUSDT,932,936,1776429900,1776434400,LONG,TRAIL,266.9,269.66242523,275.1872757,264.13757477,1.5470661213125236,1.257212122259666,0.2898539990528579,17,2.95,70.27,0.40838323353292766,0.0022400215563692463,2.690876804170763,base,adaptive disabled,1.15,1.5,82.5,90,90,70,80,OFF,bullish,bullish,FVG,3.23,6,2.258,3.45,0.069,2.444,1.749,BOS bullish | Vol 3.0x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0.575,bull
SPYUSDT,935,940,1776432600,1776438000,LONG,TRAIL,704.87,708.51244469,715.79733406,701.22755531,2.7253686108834367,1.9513060677402043,0.7740625431432325,15,4.31,65.86,0.35810113519091175,0.0027710523140293763,8.096322098516179,base,adaptive disabled,1.15,2.0,80.5,90,80,70,80,OPEN,bullish,bullish,FVG,3.249,6,-1.0,9.322,0.2907,10.0,2.405,BOS bullish | Vol 4.3x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.575,bull
