symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,knn_score,swing_trend
GOOGLUSDT,3311,3314,1674484200,1674487800,LONG,TRAIL,97.5015,98.9640225,100.426545,96.0389775,1.0680354124697784,0.8680354124697772,0.20000000000000115,15,3.17,64.02,0.24181729360039075,0.005942935357216563,1.4128682840563418,base,adaptive disabled,1.15,82.3,90,89,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 3.2x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.4,bull
METAUSDT,3310,3311,1674484200,1674486000,LONG,TRAIL,138.9315,140.70479798,142.47809595,137.15820202,1.5764981653115249,1.3414589870680573,0.23503917824346765,16,2.84,67.07,0.33507604562737575,0.006509377665004257,1.486151646703379,base,adaptive disabled,1.25,84.5,90,100,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.8x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bull
AMZNUSDT,3271,3320,1674486000,1674657000,LONG,SL,96.7715,98.847,99.296,95.3199275,-1.0,-1.2000000000000004,0.20000000000000037,17,2.3,64.91,0.3883495145631056,0.011651195209685555,2.5322459321286086,base,adaptive disabled,1.15,82.5,90,90,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Engulfing | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.575,bull
MSFTUSDT,3312,3315,1674486000,1674489600,LONG,TRAIL,239.9915,242.91167361,245.83184723,237.07132639,1.454399115652896,1.2078471649282956,0.24655195072460043,15,1.66,67.53,0.39524070021881896,0.007632583957629345,2.423797670178297,base,adaptive disabled,1.25,79.5,90,90,60,80,OPEN,bullish,bullish,OB,BOS bullish | Vol 1.7x | FVG | OB | ChoCH | Session:OPEN | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.375,range
METAUSDT,3340,3365,1674574200,1674660600,LONG,SL,143.0765,145.2226475,147.368795,140.9303525,-1.0,-1.1999999999999988,0.1999999999999989,15,1.55,63.37,0.22364217252396557,0.010508159587888984,2.4217279722258676,base,adaptive disabled,1.25,76.7,90,76,60,80,OPEN,bullish,bullish,OB,BOS bullish | Vol 1.6x | FVG | OB | BullWick | Session:OPEN | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | BullWick+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.4,range
AAPLUSDT,3390,3415,1674744300,1674830700,LONG,TRAIL,142.3865,144.5222975,146.658095,140.2507025,1.2418993369596445,1.0418993369596468,0.1999999999999978,14,1.94,67.9,0.5483983286908034,0.009156253004581871,2.410362447605286,base,adaptive disabled,1.25,76.5,90,90,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.45,range
MSFTUSDT,3389,3391,1674744300,1674747000,LONG,TRAIL,241.496,245.11844,248.74088,237.87356,0.9300472798085364,0.730047279808537,0.19999999999999937,16,1.69,63.68,0.4247733315154392,0.011486481927214858,2.578152129821175,base,adaptive disabled,1.25,76.5,90,90,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Engulfing | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.425,range
SPYUSDT,3389,3416,1674744300,1674832500,LONG,TRAIL,400.5815,406.5902225,412.598945,394.5727775,0.9021895178219458,0.7021895178219468,0.1999999999999989,16,1.79,64.77,0.5395970476760354,0.005881980043424561,2.7361945235265703,base,adaptive disabled,1.15,82.5,90,90,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.475,range
SPYUSDT,3414,3416,1674829800,1674832500,LONG,TRAIL,402.5865,405.60446766,408.62243532,399.56853234,1.1139172283046417,0.7137275523158686,0.40018967598877314,15,1.92,67.93,0.5911859548548634,0.002647563784465429,1.168410629835383,base,adaptive disabled,1.25,84.5,90,100,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,range
SPYUSDT,3415,3416,1674830700,1674832500,LONG,TRAIL,402.5865,405.5615414,408.53658279,399.6114586,1.1286327987188514,0.7226688682673301,0.40596393045152124,14,1.68,71.64,0.6338254172015126,0.0032067630798504037,1.4151938819549095,base,adaptive disabled,1.15,84.5,90,100,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.5,range
MUUSDT,3419,3430,1674834300,1674845100,LONG,TRAIL,62.8415,63.7841225,64.726745,61.8988775,1.3378602448031132,1.1378602448031143,0.19999999999999876,15,1.78,63.04,0.24698449167145306,0.006303161655962733,1.4313373113827965,base,adaptive disabled,1.25,76.3,90,89,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,bull
AMZNUSDT,3426,3469,1675176300,1675278900,LONG,TRAIL,101.441,103.476,104.48423,99.919385,1.1367672535197728,0.9367672535197724,0.2000000000000004,16,2.28,65.64,0.38367844092569814,0.012548850165923484,2.811137641505546,base,adaptive disabled,1.25,82.5,90,90,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | LiqSweep | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.45,bear
AMZNUSDT,3427,3469,1675177200,1675278900,LONG,TRAIL,101.441,103.476,104.48423,99.919385,1.1344026557351758,0.9344026557351754,0.2000000000000004,17,2.21,64.88,0.377804730139476,0.013918830132066662,3.1180344647213936,base,adaptive disabled,1.25,80.5,90,80,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | LiqSweep | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.45,bear
METAUSDT,3495,3514,1675264500,1675282500,LONG,TRAIL,148.4165,153.167,156.23034,146.61188708,2.285402080951986,2.0386735470567516,0.2467285338952341,16,1.55,57.75,0.1600322754168885,0.008088521782622975,1.9250421342759032,base,adaptive disabled,1.25,72.3,90,69,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | LiqSweep | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,range
MUUSDT,3510,3511,1675278000,1675279800,LONG,SL,61.282,62.20123,63.12046,60.36277,-1.0,-1.2000000000000002,0.20000000000000023,14,1.57,56.75,0.34500253678336035,0.006907195765459247,1.2515838727032882,base,adaptive disabled,1.25,71.0,60,100,60,80,MIDDAY,neutral,bullish,OB,BOS bullish | Vol 1.6x | FVG | OB | Discount | BullWick | Zone:OB | MTF 14 | Risk x1.25,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | Discount+1 | BullWick+1 | Zone:OB+1 | Sess:MIDDAY | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0.45,range
MRVLUSDT,3511,3512,1675278900,1675280700,LONG,TRAIL,44.372,45.03758,45.70316,43.70642,2.0756200250465286,1.8756200250465282,0.20000000000000046,15,1.88,68.71,0.4539249146757663,0.011154206516946997,2.141462161608415,base,adaptive disabled,1.25,82.5,90,90,70,80,MIDDAY,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.375,range
AMZNUSDT,3472,3473,1675280700,1675282500,LONG,TRAIL,103.771,105.327565,106.88413,102.214435,1.0172641624763794,0.8172641624763802,0.1999999999999992,16,2.1,68.59,0.37618545837723977,0.014958306731691387,3.3998473351373812,base,adaptive disabled,1.15,80.5,90,80,70,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | LiqSweep | ChoCH | Engulfing | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | TrendPairRisk:1.15,0,0.475,bear
METAUSDT,3513,3514,1675280700,1675282500,LONG,TRAIL,150.927,153.190905,155.45481,148.663095,0.6963340276198503,0.4963340276198498,0.2000000000000005,15,1.87,68.26,0.4323770491803269,0.012711870998509922,2.832223831411629,base,adaptive disabled,1.25,76.5,90,90,50,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,range
METAUSDT,3517,3517,1675284300,1675348200,LONG,TP2,152.726,155.01689,157.30778,150.43511,2.0000000000000124,1.8000000000000116,0.20000000000000087,14,1.65,70.06,0.46226617931627745,0.006326692393495407,1.4032698157026602,base,adaptive disabled,1.25,78.5,90,100,50,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,bull
MSFTUSDT,3597,3600,1675781100,1675784700,LONG,TRAIL,258.9515,263.097,266.720045,255.0672275,1.0723066387811355,0.872306638781136,0.19999999999999957,15,1.61,63.23,0.21062271062271018,0.012829223483098147,3.274903569583308,base,adaptive disabled,1.25,77.5,90,65,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.45,range
MSFTUSDT,3598,3600,1675782000,1675784700,LONG,TRAIL,258.9515,263.097,266.720045,255.0672275,1.0729818674738931,0.8729818674738936,0.19999999999999957,15,1.5,64.89,0.26892833071219996,0.013286089313792727,3.39152727184662,base,adaptive disabled,1.25,78.9,90,72,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.45,range
MSFTUSDT,3623,3625,1675867500,1675870200,LONG,TRAIL,269.8715,273.9195725,277.967645,265.8234275,0.5287748275137852,0.3287748275137875,0.19999999999999776,14,1.52,68.5,0.3229822256034327,0.0190616279180563,4.350098147873805,base,adaptive disabled,1.25,80.1,90,78,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.45,bull
INTCUSDT,3673,3676,1675975500,1676042100,SHORT,TRAIL,27.7665,27.3500025,26.776,28.1829975,0.45866526354328224,0.25866526354328145,0.20000000000000076,15,2.12,29.45,0.6053459119496809,0.0054132842600035395,1.3526383084324198,base,adaptive disabled,1.15,84.5,90,100,70,80,CLOSE,bearish,bearish,FVG,BOS bearish | Vol 2.1x | FVG | ChoCH | BearWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15,0,0.475,range
MUUSDT,3674,3676,1676039400,1676042100,SHORT,TRAIL,60.4515,59.5447275,58.637955,61.3582725,0.402807221849425,0.20280722184942399,0.20000000000000104,16,1.66,38.79,0.4192966636609537,0.00777963086700002,1.5643519530127217,base,adaptive disabled,1.15,87.5,90,100,80,80,OPEN,bearish,bearish,OB,BOS bearish | Vol 1.7x | FVG | OB | ChoCH | Session:OPEN | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.525,range
MUUSDT,3675,3741,1676040300,1676399400,SHORT,SL,60.042,58.616,58.24074,60.94263,-1.0,-1.2000000000000002,0.2000000000000001,15,2.04,31.12,0.478331308221951,0.010347268306124974,2.080660337201215,base,adaptive disabled,1.15,88.5,90,90,90,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 2.0x | FVG | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.575,range
MUUSDT,3701,3727,1676299500,1676386800,SHORT,SL,59.537,58.616,57.75089,60.430055,-1.0,-1.199999999999999,0.19999999999999912,17,2.28,39.73,0.22991484635320128,0.00911777582141283,1.9603542492077994,base,adaptive disabled,1.15,85.9,90,77,90,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 2.3x | FVG | ChoCH | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.575,bear
GOOGLUSDT,3732,3751,1676389500,1676407500,SHORT,SL,93.3815,91.9807775,90.580055,94.7822225,-1.0,-1.2,0.19999999999999993,14,1.85,31.43,0.3021756647864626,0.0070635660643080895,1.7086041841265067,base,adaptive disabled,1.0,77.7,90,96,50,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1,0,0.55,range
GOOGLUSDT,3733,3751,1676390400,1676407500,SHORT,SL,93.3815,91.9807775,90.580055,94.7822225,-1.0,-1.2,0.19999999999999993,17,1.84,35.53,0.29955770004021154,0.007540435364693646,1.823531833197139,base,adaptive disabled,1.0,81.5,90,85,70,80,MIDDAY,bearish,bearish,FVG,BOS bearish | Vol 1.8x | FVG | ChoCH | Engulfing | BearWick | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1,0,0.475,range
GOOGLUSDT,3734,3751,1676391300,1676407500,SHORT,SL,93.3815,91.9807775,90.580055,94.7822225,-1.0,-1.2,0.19999999999999993,15,1.62,31.56,0.34301338864793673,0.005855049055474723,1.415948525675451,base,adaptive disabled,1.0,84.5,90,100,70,80,MIDDAY,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1,0,0.45,range
GOOGLUSDT,3735,3747,1676392200,1676403900,SHORT,SL,92.8115,91.4193275,90.027155,94.2036725,-1.0,-1.1999999999999997,0.19999999999999984,15,1.62,28.39,0.37157287157287316,0.0054674535003461045,1.3222148353779188,base,adaptive disabled,1.0,84.5,90,100,70,80,MIDDAY,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1,0,0.475,range
METAUSDT,3803,3829,1676580300,1676989800,SHORT,SL,173.5915,148.266,146.996,176.1953725,-1.0,-1.2000000000000004,0.20000000000000046,16,1.76,33.04,0.2648943994956405,0.0062409662632413555,1.3471137366417203,base,adaptive disabled,1.15,82.7,90,91,70,80,CLOSE,bearish,bearish,FVG,BOS bearish | Vol 1.8x | FVG | LiqSweep | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15,0,0.5,bull
MUUSDT,3806,3812,1676646000,1676652300,SHORT,TRAIL,59.8365,58.9389525,58.041405,60.7340475,1.1883267230845487,0.988326723084549,0.19999999999999962,15,1.85,31.81,0.4114957544088837,0.008166483042604396,1.8389955504014435,base,adaptive disabled,1.15,82.5,90,90,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.5,range
MUUSDT,3807,3812,1676646900,1676652300,SHORT,TRAIL,59.8365,58.9389525,58.041405,60.7340475,1.1874250852026313,0.9874250852026317,0.19999999999999962,14,1.78,28.42,0.5228553537883556,0.00678318746710176,1.5274937209152368,base,adaptive disabled,1.15,84.5,90,100,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.8x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.575,range
SPYUSDT,3831,3832,1676990700,1676992500,SHORT,TRAIL,405.232,402.33932903,399.44665807,408.12467097,1.181318080392186,0.7610504410346386,0.4202676393575475,14,1.78,30.79,0.15184721352535974,0.0058066966990696816,2.440097071493356,base,adaptive disabled,1.0,78.1,90,68,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.8x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1,0,0.575,range
MUUSDT,3860,3861,1677079800,1677081600,SHORT,TRAIL,58.012,57.1933072,56.3746144,58.8306928,0.8219104399381595,0.6093325352588954,0.21257790467926407,15,1.57,35.41,0.27302813017098587,0.007130769762799934,1.6399918171229828,base,adaptive disabled,1.15,79.9,90,92,60,80,OPEN,bearish,bearish,OB,BOS bearish | Vol 1.6x | FVG | OB | ChoCH | Session:OPEN | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.525,bear
INTCUSDT,3874,3878,1677092400,1677096900,SHORT,TRAIL,25.706,25.32041,24.93482,26.09159,0.9024188043905499,0.7024188043905502,0.19999999999999973,15,2.08,33.55,0.20569464899361875,0.004811897087120183,1.2644221975874095,base,adaptive disabled,1.15,81.3,90,84,70,80,MIDDAY,bearish,bearish,FVG,BOS bearish | Vol 2.1x | FVG | BearWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | BearWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15,0,0.375,bear
AAPLUSDT,3988,4008,1677681900,1677700800,SHORT,TRAIL,147.2765,145.2550371,143.23357419,149.2979629,0.9009372020714235,0.6823680163594312,0.21856918571199224,15,1.71,33.33,0.2413308341143395,0.006040361640839274,2.4160795311443835,base,adaptive disabled,1.0,69.6,60,78,70,80,OPEN,neutral,bearish,FVG,BOS bearish | Vol 1.7x | FVG | LiqSweep | ChoCH | BearWick | Session:OPEN | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN,0,0.625,range
MRVLUSDT,3987,3988,1677681900,1677683700,LONG,TRAIL,45.622,46.327,46.767,44.93767,0.0,-0.1999999999999992,0.1999999999999992,14,2.57,71.65,0.3764258555133063,0.01245272370446744,2.6878314635888465,base,adaptive disabled,1.25,82.5,90,90,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.6x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.4,range
SPYUSDT,3987,4012,1677681900,1677768300,SHORT,TRAIL,396.2365,392.82456169,389.41262338,399.64843831,1.025745639587251,0.6773485139663056,0.34839712562094544,17,1.59,33.61,0.27510523150931865,0.002930643301600031,1.6886061340121394,base,adaptive disabled,1.0,83.1,90,93,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | LiqSweep | ChoCH | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1,0,0.4,bear
